country,variable,percentile,year,value,source_alpha2
WS,sptincj992,p0p50,1996,0.2073,WS
WS,sptincj992,p0p50,1997,0.2073,WS
WS,sptincj992,p0p50,1998,0.2073,WS
WS,sptincj992,p0p50,1999,0.2072,WS
WS,sptincj992,p0p50,2000,0.2072,WS
WS,sptincj992,p0p50,2001,0.2027,WS
WS,sptincj992,p0p50,2002,0.1983,WS
WS,sptincj992,p0p50,2003,0.194,WS
WS,sptincj992,p0p50,2004,0.1898,WS
WS,sptincj992,p0p50,2005,0.1857,WS
WS,sptincj992,p0p50,2006,0.1817,WS
WS,sptincj992,p0p50,2007,0.1778,WS
WS,sptincj992,p0p50,2008,0.1739,WS
WS,sptincj992,p0p50,2009,0.1702,WS
WS,sptincj992,p0p50,2010,0.1665,WS
WS,sptincj992,p0p50,2011,0.1655,WS
WS,sptincj992,p0p50,2012,0.1645,WS
WS,sptincj992,p0p50,2013,0.1636,WS
WS,sptincj992,p0p50,2014,0.1627,WS
WS,sptincj992,p0p50,2015,0.1619,WS
WS,sptincj992,p0p50,2016,0.1611,WS
WS,sptincj992,p0p50,2017,0.1603,WS
WS,sptincj992,p0p50,2018,0.1596,WS
WS,sptincj992,p0p50,2019,0.1589,WS
WS,sptincj992,p0p50,2020,0.1582,WS
WS,sptincj992,p0p50,2021,0.1582,WS
WS,sptincj992,p0p50,2022,0.1582,WS
WS,sptincj992,p0p50,2023,0.1582,WS
WS,sptincj992,p0p50,2024,0.1582,WS
WS,sptincj992,p90p100,1980,0.3534,WS
WS,sptincj992,p90p100,1981,0.3543,WS
WS,sptincj992,p90p100,1982,0.3553,WS
WS,sptincj992,p90p100,1983,0.3562,WS
WS,sptincj992,p90p100,1984,0.3572,WS
WS,sptincj992,p90p100,1985,0.3581,WS
WS,sptincj992,p90p100,1986,0.3591,WS
WS,sptincj992,p90p100,1987,0.3602,WS
WS,sptincj992,p90p100,1988,0.3612,WS
WS,sptincj992,p90p100,1989,0.3623,WS
WS,sptincj992,p90p100,1990,0.3634,WS
WS,sptincj992,p90p100,1991,0.3665,WS
WS,sptincj992,p90p100,1992,0.3695,WS
WS,sptincj992,p90p100,1993,0.3725,WS
WS,sptincj992,p90p100,1994,0.3753,WS
WS,sptincj992,p90p100,1995,0.3781,WS
WS,sptincj992,p90p100,1996,0.3808,WS
WS,sptincj992,p90p100,1997,0.3834,WS
WS,sptincj992,p90p100,1998,0.3859,WS
WS,sptincj992,p90p100,1999,0.3883,WS
WS,sptincj992,p90p100,2000,0.3907,WS
WS,sptincj992,p90p100,2001,0.3995,WS
WS,sptincj992,p90p100,2002,0.408,WS
WS,sptincj992,p90p100,2003,0.4164,WS
WS,sptincj992,p90p100,2004,0.4246,WS
WS,sptincj992,p90p100,2005,0.4326,WS
WS,sptincj992,p90p100,2006,0.4404,WS
WS,sptincj992,p90p100,2007,0.448,WS
WS,sptincj992,p90p100,2008,0.4554,WS
WS,sptincj992,p90p100,2009,0.4627,WS
WS,sptincj992,p90p100,2010,0.4699,WS
WS,sptincj992,p90p100,2011,0.4718,WS
WS,sptincj992,p90p100,2012,0.4737,WS
WS,sptincj992,p90p100,2013,0.4754,WS
WS,sptincj992,p90p100,2014,0.4771,WS
WS,sptincj992,p90p100,2015,0.4788,WS
WS,sptincj992,p90p100,2016,0.4803,WS
WS,sptincj992,p90p100,2017,0.4818,WS
WS,sptincj992,p90p100,2018,0.4832,WS
WS,sptincj992,p90p100,2019,0.4846,WS
WS,sptincj992,p90p100,2020,0.4859,WS
WS,sptincj992,p90p100,2021,0.4859,WS
WS,sptincj992,p90p100,2022,0.4859,WS
WS,sptincj992,p90p100,2023,0.4859,WS
WS,sptincj992,p90p100,2024,0.4859,WS
WS,sptincj992,p99p100,1980,0.0885,WS
WS,sptincj992,p99p100,1981,0.09,WS
WS,sptincj992,p99p100,1982,0.0914,WS
WS,sptincj992,p99p100,1983,0.0929,WS
WS,sptincj992,p99p100,1984,0.0944,WS
WS,sptincj992,p99p100,1985,0.096,WS
WS,sptincj992,p99p100,1986,0.0976,WS
WS,sptincj992,p99p100,1987,0.0992,WS
WS,sptincj992,p99p100,1988,0.1008,WS
WS,sptincj992,p99p100,1989,0.1025,WS
WS,sptincj992,p99p100,1990,0.1042,WS
WS,sptincj992,p99p100,1991,0.107,WS
WS,sptincj992,p99p100,1992,0.1096,WS
WS,sptincj992,p99p100,1993,0.1122,WS
WS,sptincj992,p99p100,1994,0.1147,WS
WS,sptincj992,p99p100,1995,0.1172,WS
WS,sptincj992,p99p100,1996,0.1195,WS
WS,sptincj992,p99p100,1997,0.1218,WS
WS,sptincj992,p99p100,1998,0.124,WS
WS,sptincj992,p99p100,1999,0.1261,WS
WS,sptincj992,p99p100,2000,0.1282,WS
WS,sptincj992,p99p100,2001,0.132,WS
WS,sptincj992,p99p100,2002,0.1358,WS
WS,sptincj992,p99p100,2003,0.1394,WS
WS,sptincj992,p99p100,2004,0.1429,WS
WS,sptincj992,p99p100,2005,0.1464,WS
WS,sptincj992,p99p100,2006,0.1498,WS
WS,sptincj992,p99p100,2007,0.1531,WS
WS,sptincj992,p99p100,2008,0.1564,WS
WS,sptincj992,p99p100,2009,0.1595,WS
WS,sptincj992,p99p100,2010,0.1626,WS
WS,sptincj992,p99p100,2011,0.1624,WS
WS,sptincj992,p99p100,2012,0.1622,WS
WS,sptincj992,p99p100,2013,0.162,WS
WS,sptincj992,p99p100,2014,0.1618,WS
WS,sptincj992,p99p100,2015,0.1617,WS
WS,sptincj992,p99p100,2016,0.1615,WS
WS,sptincj992,p99p100,2017,0.1613,WS
WS,sptincj992,p99p100,2018,0.1612,WS
WS,sptincj992,p99p100,2019,0.161,WS
WS,sptincj992,p99p100,2020,0.1609,WS
WS,sptincj992,p99p100,2021,0.1609,WS
WS,sptincj992,p99p100,2022,0.1609,WS
WS,sptincj992,p99p100,2023,0.1609,WS
WS,sptincj992,p99p100,2024,0.1609,WS
YE,gptincj992,p0p100,1980,0.668,YE
YE,gptincj992,p0p100,1981,0.668,YE
YE,gptincj992,p0p100,1982,0.668,YE
YE,gptincj992,p0p100,1983,0.668,YE
YE,gptincj992,p0p100,1984,0.668,YE
YE,gptincj992,p0p100,1985,0.668,YE
YE,gptincj992,p0p100,1986,0.668,YE
YE,gptincj992,p0p100,1987,0.668,YE
YE,gptincj992,p0p100,1988,0.668,YE
YE,gptincj992,p0p100,1989,0.668,YE
YE,gptincj992,p0p100,1990,0.668,YE
YE,gptincj992,p0p100,1991,0.668,YE
YE,gptincj992,p0p100,1992,0.668,YE
YE,gptincj992,p0p100,1993,0.668,YE
YE,gptincj992,p0p100,1994,0.668,YE
YE,gptincj992,p0p100,1995,0.668,YE
YE,gptincj992,p0p100,1996,0.668,YE
YE,gptincj992,p0p100,1997,0.668,YE
YE,gptincj992,p0p100,1998,0.668,YE
YE,gptincj992,p0p100,1999,0.6724,YE
YE,gptincj992,p0p100,2000,0.6767000000000001,YE
YE,gptincj992,p0p100,2001,0.6809000000000001,YE
YE,gptincj992,p0p100,2002,0.685,YE
YE,gptincj992,p0p100,2003,0.6890000000000001,YE
YE,gptincj992,p0p100,2004,0.6929000000000001,YE
YE,gptincj992,p0p100,2005,0.6967,YE
YE,gptincj992,p0p100,2006,0.7004,YE
YE,gptincj992,p0p100,2007,0.7002,YE
YE,gptincj992,p0p100,2008,0.7001000000000001,YE
YE,gptincj992,p0p100,2009,0.6999000000000001,YE
YE,gptincj992,p0p100,2010,0.6997,YE
YE,gptincj992,p0p100,2011,0.6995,YE
YE,gptincj992,p0p100,2012,0.7147,YE
YE,gptincj992,p0p100,2013,0.7304,YE
YE,gptincj992,p0p100,2014,0.6875,YE
YE,gptincj992,p0p100,2015,0.6875,YE
YE,gptincj992,p0p100,2016,0.6875,YE
YE,gptincj992,p0p100,2017,0.6875,YE
YE,gptincj992,p0p100,2018,0.6875,YE
YE,gptincj992,p0p100,2019,0.6875,YE
YE,gptincj992,p0p100,2020,0.6875,YE
YE,gptincj992,p0p100,2021,0.6875,YE
YE,gptincj992,p0p100,2022,0.6875,YE
YE,gptincj992,p0p100,2023,0.6875,YE
YE,gptincj992,p0p100,2024,0.6875,YE
YE,sptincj992,p0p50,1980,0.0999,YE
YE,sptincj992,p0p50,1981,0.0999,YE
YE,sptincj992,p0p50,1982,0.0999,YE
YE,sptincj992,p0p50,1983,0.0999,YE
YE,sptincj992,p0p50,1984,0.0999,YE
YE,sptincj992,p0p50,1985,0.0999,YE
YE,sptincj992,p0p50,1986,0.0999,YE
YE,sptincj992,p0p50,1987,0.0999,YE
YE,sptincj992,p0p50,1988,0.0999,YE
YE,sptincj992,p0p50,1989,0.0999,YE
YE,sptincj992,p0p50,1990,0.0999,YE
YE,sptincj992,p0p50,1991,0.0999,YE
YE,sptincj992,p0p50,1992,0.0999,YE
YE,sptincj992,p0p50,1993,0.0999,YE
YE,sptincj992,p0p50,1994,0.0999,YE
YE,sptincj992,p0p50,1995,0.0999,YE
YE,sptincj992,p0p50,1996,0.0999,YE
YE,sptincj992,p0p50,1997,0.0999,YE
YE,sptincj992,p0p50,1998,0.0999,YE
YE,sptincj992,p0p50,1999,0.0988,YE
YE,sptincj992,p0p50,2000,0.0977,YE
YE,sptincj992,p0p50,2001,0.0966,YE
YE,sptincj992,p0p50,2002,0.0956,YE
YE,sptincj992,p0p50,2003,0.0945,YE
YE,sptincj992,p0p50,2004,0.0935,YE
YE,sptincj992,p0p50,2005,0.0926,YE
YE,sptincj992,p0p50,2006,0.0916,YE
YE,sptincj992,p0p50,2007,0.0937,YE
YE,sptincj992,p0p50,2008,0.0959,YE
YE,sptincj992,p0p50,2009,0.0984,YE
YE,sptincj992,p0p50,2010,0.1012,YE
YE,sptincj992,p0p50,2011,0.1044,YE
YE,sptincj992,p0p50,2012,0.0982,YE
YE,sptincj992,p0p50,2013,0.0918,YE
YE,sptincj992,p0p50,2014,0.0944,YE
YE,sptincj992,p0p50,2015,0.0944,YE
YE,sptincj992,p0p50,2016,0.0944,YE
YE,sptincj992,p0p50,2017,0.0944,YE
YE,sptincj992,p0p50,2018,0.0944,YE
YE,sptincj992,p0p50,2019,0.0944,YE
YE,sptincj992,p0p50,2020,0.0944,YE
YE,sptincj992,p0p50,2021,0.0944,YE
YE,sptincj992,p0p50,2022,0.0944,YE
YE,sptincj992,p0p50,2023,0.0944,YE
YE,sptincj992,p0p50,2024,0.0944,YE
YE,sptincj992,p90p100,1980,0.5668000000000001,YE
YE,sptincj992,p90p100,1981,0.5668000000000001,YE
YE,sptincj992,p90p100,1982,0.5668000000000001,YE
YE,sptincj992,p90p100,1983,0.5668000000000001,YE
YE,sptincj992,p90p100,1984,0.5668000000000001,YE
YE,sptincj992,p90p100,1985,0.5668000000000001,YE
YE,sptincj992,p90p100,1986,0.5668000000000001,YE
YE,sptincj992,p90p100,1987,0.5668000000000001,YE
YE,sptincj992,p90p100,1988,0.5668000000000001,YE
YE,sptincj992,p90p100,1989,0.5668000000000001,YE
YE,sptincj992,p90p100,1990,0.5668000000000001,YE
YE,sptincj992,p90p100,1991,0.5668000000000001,YE
YE,sptincj992,p90p100,1992,0.5668000000000001,YE
YE,sptincj992,p90p100,1993,0.5668000000000001,YE
YE,sptincj992,p90p100,1994,0.5668000000000001,YE
YE,sptincj992,p90p100,1995,0.5668000000000001,YE
YE,sptincj992,p90p100,1996,0.5668000000000001,YE
YE,sptincj992,p90p100,1997,0.5668000000000001,YE
YE,sptincj992,p90p100,1998,0.5668000000000001,YE
YE,sptincj992,p90p100,1999,0.5731,YE
YE,sptincj992,p90p100,2000,0.5793,YE
YE,sptincj992,p90p100,2001,0.5853,YE
YE,sptincj992,p90p100,2002,0.5911000000000001,YE
YE,sptincj992,p90p100,2003,0.5968,YE
YE,sptincj992,p90p100,2004,0.6023000000000001,YE
YE,sptincj992,p90p100,2005,0.6077,YE
YE,sptincj992,p90p100,2006,0.613,YE
YE,sptincj992,p90p100,2007,0.6155,YE
YE,sptincj992,p90p100,2008,0.6182000000000001,YE
YE,sptincj992,p90p100,2009,0.6212,YE
YE,sptincj992,p90p100,2010,0.6245,YE
YE,sptincj992,p90p100,2011,0.6283000000000001,YE
YE,sptincj992,p90p100,2012,0.648,YE
YE,sptincj992,p90p100,2013,0.6684,YE
YE,sptincj992,p90p100,2014,0.5956,YE
YE,sptincj992,p90p100,2015,0.5956,YE
YE,sptincj992,p90p100,2016,0.5956,YE
YE,sptincj992,p90p100,2017,0.5956,YE
YE,sptincj992,p90p100,2018,0.5956,YE
YE,sptincj992,p90p100,2019,0.5956,YE
YE,sptincj992,p90p100,2020,0.5956,YE
YE,sptincj992,p90p100,2021,0.5956,YE
YE,sptincj992,p90p100,2022,0.5956,YE
YE,sptincj992,p90p100,2023,0.5956,YE
YE,sptincj992,p90p100,2024,0.5956,YE
YE,sptincj992,p99p100,1980,0.227,YE
YE,sptincj992,p99p100,1981,0.227,YE
YE,sptincj992,p99p100,1982,0.227,YE
YE,sptincj992,p99p100,1983,0.227,YE
YE,sptincj992,p99p100,1984,0.227,YE
YE,sptincj992,p99p100,1985,0.227,YE
YE,sptincj992,p99p100,1986,0.227,YE
YE,sptincj992,p99p100,1987,0.227,YE
YE,sptincj992,p99p100,1988,0.227,YE
YE,sptincj992,p99p100,1989,0.227,YE
YE,sptincj992,p99p100,1990,0.227,YE
YE,sptincj992,p99p100,1991,0.227,YE
YE,sptincj992,p99p100,1992,0.227,YE
YE,sptincj992,p99p100,1993,0.227,YE
YE,sptincj992,p99p100,1994,0.227,YE
YE,sptincj992,p99p100,1995,0.227,YE
YE,sptincj992,p99p100,1996,0.227,YE
YE,sptincj992,p99p100,1997,0.227,YE
YE,sptincj992,p99p100,1998,0.227,YE
YE,sptincj992,p99p100,1999,0.2367,YE
YE,sptincj992,p99p100,2000,0.2462,YE
YE,sptincj992,p99p100,2001,0.2554,YE
YE,sptincj992,p99p100,2002,0.2644,YE
YE,sptincj992,p99p100,2003,0.2732,YE
YE,sptincj992,p99p100,2004,0.2817,YE
YE,sptincj992,p99p100,2005,0.29,YE
YE,sptincj992,p99p100,2006,0.2981,YE
YE,sptincj992,p99p100,2007,0.3127,YE
YE,sptincj992,p99p100,2008,0.3288,YE
YE,sptincj992,p99p100,2009,0.3467,YE
YE,sptincj992,p99p100,2010,0.3666,YE
YE,sptincj992,p99p100,2011,0.3889,YE
YE,sptincj992,p99p100,2012,0.4027,YE
YE,sptincj992,p99p100,2013,0.4169,YE
YE,sptincj992,p99p100,2014,0.2507,YE
YE,sptincj992,p99p100,2015,0.2507,YE
YE,sptincj992,p99p100,2016,0.2507,YE
YE,sptincj992,p99p100,2017,0.2507,YE
YE,sptincj992,p99p100,2018,0.2507,YE
YE,sptincj992,p99p100,2019,0.2507,YE
YE,sptincj992,p99p100,2020,0.2507,YE
YE,sptincj992,p99p100,2021,0.2507,YE
YE,sptincj992,p99p100,2022,0.2507,YE
YE,sptincj992,p99p100,2023,0.2507,YE
YE,sptincj992,p99p100,2024,0.2507,YE
ZA,sptincj992,p0p50,1820,0.1464,ZA
ZA,sptincj992,p0p50,1850,0.1432,ZA
ZA,sptincj992,p0p50,1880,0.14,ZA
ZA,sptincj992,p0p50,1900,0.1351,ZA
ZA,sptincj992,p0p50,1910,0.127,ZA
ZA,sptincj992,p0p50,1913,0.1187,ZA
ZA,sptincj992,p0p50,1914,0.1163,ZA
ZA,sptincj992,p0p50,1915,0.1139,ZA
ZA,sptincj992,p0p50,1916,0.1108,ZA
ZA,sptincj992,p0p50,1917,0.1082,ZA
ZA,sptincj992,p0p50,1918,0.1061,ZA
ZA,sptincj992,p0p50,1919,0.1047,ZA
ZA,sptincj992,p0p50,1920,0.1012,ZA
ZA,sptincj992,p0p50,1921,0.101,ZA
ZA,sptincj992,p0p50,1922,0.1018,ZA
ZA,sptincj992,p0p50,1923,0.1026,ZA
ZA,sptincj992,p0p50,1924,0.1026,ZA
ZA,sptincj992,p0p50,1925,0.1025,ZA
ZA,sptincj992,p0p50,1926,0.1031,ZA
ZA,sptincj992,p0p50,1927,0.1035,ZA
ZA,sptincj992,p0p50,1928,0.1037,ZA
ZA,sptincj992,p0p50,1929,0.1041,ZA
ZA,sptincj992,p0p50,1930,0.104,ZA
ZA,sptincj992,p0p50,1931,0.1046,ZA
ZA,sptincj992,p0p50,1932,0.1056,ZA
ZA,sptincj992,p0p50,1933,0.1063,ZA
ZA,sptincj992,p0p50,1934,0.1075,ZA
ZA,sptincj992,p0p50,1935,0.1078,ZA
ZA,sptincj992,p0p50,1936,0.1084,ZA
ZA,sptincj992,p0p50,1937,0.1095,ZA
ZA,sptincj992,p0p50,1938,0.1104,ZA
ZA,sptincj992,p0p50,1939,0.1117,ZA
ZA,sptincj992,p0p50,1940,0.1118,ZA
ZA,sptincj992,p0p50,1944,0.1116,ZA
ZA,sptincj992,p0p50,1945,0.1121,ZA
ZA,sptincj992,p0p50,1946,0.111,ZA
ZA,sptincj992,p0p50,1947,0.1116,ZA
ZA,sptincj992,p0p50,1948,0.1122,ZA
ZA,sptincj992,p0p50,1949,0.1121,ZA
ZA,sptincj992,p0p50,1950,0.1128,ZA
ZA,sptincj992,p0p50,1954,0.1159,ZA
ZA,sptincj992,p0p50,1955,0.1162,ZA
ZA,sptincj992,p0p50,1956,0.117,ZA
ZA,sptincj992,p0p50,1957,0.1175,ZA
ZA,sptincj992,p0p50,1958,0.1182,ZA
ZA,sptincj992,p0p50,1959,0.1188,ZA
ZA,sptincj992,p0p50,1960,0.1194,ZA
ZA,sptincj992,p0p50,1961,0.1216,ZA
ZA,sptincj992,p0p50,1963,0.1246,ZA
ZA,sptincj992,p0p50,1964,0.1267,ZA
ZA,sptincj992,p0p50,1965,0.1291,ZA
ZA,sptincj992,p0p50,1967,0.1328,ZA
ZA,sptincj992,p0p50,1969,0.1362,ZA
ZA,sptincj992,p0p50,1970,0.1192,ZA
ZA,sptincj992,p0p50,1971,0.1408,ZA
ZA,sptincj992,p0p50,1974,0.1467,ZA
ZA,sptincj992,p0p50,1975,0.1492,ZA
ZA,sptincj992,p0p50,1978,0.1558,ZA
ZA,sptincj992,p0p50,1979,0.1584,ZA
ZA,sptincj992,p0p50,1980,0.135,ZA
ZA,sptincj992,p0p50,1981,0.135,ZA
ZA,sptincj992,p0p50,1982,0.135,ZA
ZA,sptincj992,p0p50,1983,0.135,ZA
ZA,sptincj992,p0p50,1984,0.135,ZA
ZA,sptincj992,p0p50,1985,0.135,ZA
ZA,sptincj992,p0p50,1986,0.135,ZA
ZA,sptincj992,p0p50,1987,0.135,ZA
ZA,sptincj992,p0p50,1988,0.135,ZA
ZA,sptincj992,p0p50,1989,0.135,ZA
ZA,sptincj992,p0p50,1990,0.135,ZA
ZA,sptincj992,p0p50,1991,0.1257,ZA
ZA,sptincj992,p0p50,1992,0.1275,ZA
ZA,sptincj992,p0p50,1993,0.1389,ZA
ZA,sptincj992,p0p50,1994,0.1337,ZA
ZA,sptincj992,p0p50,1995,0.1284,ZA
ZA,sptincj992,p0p50,1996,0.1232,ZA
ZA,sptincj992,p0p50,1997,0.118,ZA
ZA,sptincj992,p0p50,1998,0.1128,ZA
ZA,sptincj992,p0p50,1999,0.1076,ZA
ZA,sptincj992,p0p50,2000,0.1025,ZA
ZA,sptincj992,p0p50,2001,0.102,ZA
ZA,sptincj992,p0p50,2002,0.1016,ZA
ZA,sptincj992,p0p50,2003,0.1008,ZA
ZA,sptincj992,p0p50,2004,0.1046,ZA
ZA,sptincj992,p0p50,2005,0.1016,ZA
ZA,sptincj992,p0p50,2006,0.0937,ZA
ZA,sptincj992,p0p50,2007,0.0816,ZA
ZA,sptincj992,p0p50,2008,0.0874,ZA
ZA,sptincj992,p0p50,2009,0.0899,ZA
ZA,sptincj992,p0p50,2010,0.0789,ZA
ZA,sptincj992,p0p50,2011,0.0736,ZA
ZA,sptincj992,p0p50,2012,0.059,ZA
ZA,sptincj992,p0p50,2013,0.0585,ZA
ZA,sptincj992,p0p50,2014,0.0581,ZA
ZA,sptincj992,p0p50,2015,0.0581,ZA
ZA,sptincj992,p0p50,2016,0.0581,ZA
ZA,sptincj992,p0p50,2017,0.0581,ZA
ZA,sptincj992,p0p50,2018,0.0581,ZA
ZA,sptincj992,p0p50,2019,0.0581,ZA
ZA,sptincj992,p0p50,2020,0.0581,ZA
ZA,sptincj992,p0p50,2021,0.0581,ZA
ZA,sptincj992,p0p50,2022,0.0581,ZA
ZA,sptincj992,p0p50,2023,0.0581,ZA
ZA,sptincj992,p0p50,2024,0.0527,ZA
ZA,sptincj992,p99p100,1820,0.2033,ZA
ZA,sptincj992,p99p100,1850,0.2079,ZA
ZA,sptincj992,p99p100,1880,0.2103,ZA
ZA,sptincj992,p99p100,1900,0.2196,ZA
ZA,sptincj992,p99p100,1910,0.2336,ZA
ZA,sptincj992,p99p100,1913,0.2417,ZA
ZA,sptincj992,p99p100,1914,0.2425,ZA
ZA,sptincj992,p99p100,1915,0.2425,ZA
ZA,sptincj992,p99p100,1916,0.2478,ZA
ZA,sptincj992,p99p100,1917,0.2494,ZA
ZA,sptincj992,p99p100,1918,0.2473,ZA
ZA,sptincj992,p99p100,1919,0.2404,ZA
ZA,sptincj992,p99p100,1920,0.2485,ZA
ZA,sptincj992,p99p100,1921,0.2499,ZA
ZA,sptincj992,p99p100,1922,0.244,ZA
ZA,sptincj992,p99p100,1923,0.2377,ZA
ZA,sptincj992,p99p100,1924,0.2377,ZA
ZA,sptincj992,p99p100,1925,0.2389,ZA
ZA,sptincj992,p99p100,1926,0.2341,ZA
ZA,sptincj992,p99p100,1927,0.2311,ZA
ZA,sptincj992,p99p100,1928,0.23,ZA
ZA,sptincj992,p99p100,1929,0.2271,ZA
ZA,sptincj992,p99p100,1930,0.2276,ZA
ZA,sptincj992,p99p100,1931,0.223,ZA
ZA,sptincj992,p99p100,1932,0.216,ZA
ZA,sptincj992,p99p100,1933,0.2108,ZA
ZA,sptincj992,p99p100,1934,0.2019,ZA
ZA,sptincj992,p99p100,1935,0.1996,ZA
ZA,sptincj992,p99p100,1936,0.195,ZA
ZA,sptincj992,p99p100,1937,0.187,ZA
ZA,sptincj992,p99p100,1938,0.1798,ZA
ZA,sptincj992,p99p100,1939,0.1702,ZA
ZA,sptincj992,p99p100,1940,0.1695,ZA
ZA,sptincj992,p99p100,1944,0.1711,ZA
ZA,sptincj992,p99p100,1945,0.1677,ZA
ZA,sptincj992,p99p100,1946,0.1759,ZA
ZA,sptincj992,p99p100,1947,0.1713,ZA
ZA,sptincj992,p99p100,1948,0.167,ZA
ZA,sptincj992,p99p100,1949,0.1674,ZA
ZA,sptincj992,p99p100,1950,0.1623,ZA
ZA,sptincj992,p99p100,1954,0.1391,ZA
ZA,sptincj992,p99p100,1955,0.137,ZA
ZA,sptincj992,p99p100,1956,0.1313,ZA
ZA,sptincj992,p99p100,1957,0.1273,ZA
ZA,sptincj992,p99p100,1958,0.1219,ZA
ZA,sptincj992,p99p100,1959,0.1177,ZA
ZA,sptincj992,p99p100,1960,0.1135,ZA
ZA,sptincj992,p99p100,1961,0.1109,ZA
ZA,sptincj992,p99p100,1963,0.1167,ZA
ZA,sptincj992,p99p100,1964,0.1153,ZA
ZA,sptincj992,p99p100,1965,0.1115,ZA
ZA,sptincj992,p99p100,1967,0.1123,ZA
ZA,sptincj992,p99p100,1969,0.1143,ZA
ZA,sptincj992,p99p100,1970,0.1146,ZA
ZA,sptincj992,p99p100,1971,0.109,ZA
ZA,sptincj992,p99p100,1974,0.1078,ZA
ZA,sptincj992,p99p100,1975,0.1039,ZA
ZA,sptincj992,p99p100,1978,0.0977,ZA
ZA,sptincj992,p99p100,1979,0.0937,ZA
ZA,sptincj992,p99p100,1980,0.1014,ZA
ZA,sptincj992,p99p100,1981,0.1014,ZA
ZA,sptincj992,p99p100,1982,0.1014,ZA
ZA,sptincj992,p99p100,1983,0.1014,ZA
ZA,sptincj992,p99p100,1984,0.1014,ZA
ZA,sptincj992,p99p100,1985,0.1014,ZA
ZA,sptincj992,p99p100,1986,0.1014,ZA
ZA,sptincj992,p99p100,1987,0.1014,ZA
ZA,sptincj992,p99p100,1988,0.1014,ZA
ZA,sptincj992,p99p100,1989,0.1014,ZA
ZA,sptincj992,p99p100,1990,0.1014,ZA
ZA,sptincj992,p99p100,1991,0.1081,ZA
ZA,sptincj992,p99p100,1992,0.1085,ZA
ZA,sptincj992,p99p100,1993,0.1058,ZA
ZA,sptincj992,p99p100,1994,0.1128,ZA
ZA,sptincj992,p99p100,1995,0.1199,ZA
ZA,sptincj992,p99p100,1996,0.1269,ZA
ZA,sptincj992,p99p100,1997,0.1338,ZA
ZA,sptincj992,p99p100,1998,0.1408,ZA
ZA,sptincj992,p99p100,1999,0.1477,ZA
ZA,sptincj992,p99p100,2000,0.1546,ZA
ZA,sptincj992,p99p100,2001,0.1619,ZA
ZA,sptincj992,p99p100,2002,0.1692,ZA
ZA,sptincj992,p99p100,2003,0.1724,ZA
ZA,sptincj992,p99p100,2004,0.1744,ZA
ZA,sptincj992,p99p100,2005,0.1834,ZA
ZA,sptincj992,p99p100,2006,0.1934,ZA
ZA,sptincj992,p99p100,2007,0.2033,ZA
ZA,sptincj992,p99p100,2008,0.1976,ZA
ZA,sptincj992,p99p100,2009,0.1858,ZA
ZA,sptincj992,p99p100,2010,0.1877,ZA
ZA,sptincj992,p99p100,2011,0.1865,ZA
ZA,sptincj992,p99p100,2012,0.1932,ZA
ZA,sptincj992,p99p100,2013,0.1931,ZA
ZA,sptincj992,p99p100,2014,0.1931,ZA
ZA,sptincj992,p99p100,2015,0.1931,ZA
ZA,sptincj992,p99p100,2016,0.1931,ZA
ZA,sptincj992,p99p100,2017,0.1931,ZA
ZA,sptincj992,p99p100,2018,0.1931,ZA
ZA,sptincj992,p99p100,2019,0.1931,ZA
ZA,sptincj992,p99p100,2020,0.1931,ZA
ZA,sptincj992,p99p100,2021,0.1931,ZA
ZA,sptincj992,p99p100,2022,0.1931,ZA
ZA,sptincj992,p99p100,2023,0.1931,ZA
ZA,sptincj992,p99p100,2024,0.2193,ZA
ZA,gptincj992,p0p100,1820,0.5855,ZA
ZA,gptincj992,p0p100,1850,0.5932000000000001,ZA
ZA,gptincj992,p0p100,1880,0.6004,ZA
ZA,gptincj992,p0p100,1900,0.6118,ZA
ZA,gptincj992,p0p100,1910,0.6355000000000001,ZA
ZA,gptincj992,p0p100,1913,0.6561,ZA
ZA,gptincj992,p0p100,1914,0.662,ZA
ZA,gptincj992,p0p100,1915,0.6676000000000001,ZA
ZA,gptincj992,p0p100,1916,0.6755,ZA
ZA,gptincj992,p0p100,1917,0.6819000000000001,ZA
ZA,gptincj992,p0p100,1918,0.6866,ZA
ZA,gptincj992,p0p100,1919,0.6893,ZA
ZA,gptincj992,p0p100,1920,0.6983,ZA
ZA,gptincj992,p0p100,1921,0.6989000000000001,ZA
ZA,gptincj992,p0p100,1922,0.6965,ZA
ZA,gptincj992,p0p100,1923,0.6939000000000001,ZA
ZA,gptincj992,p0p100,1924,0.6939000000000001,ZA
ZA,gptincj992,p0p100,1925,0.6944,ZA
ZA,gptincj992,p0p100,1926,0.6924,ZA
ZA,gptincj992,p0p100,1927,0.6912,ZA
ZA,gptincj992,p0p100,1928,0.6908000000000001,ZA
ZA,gptincj992,p0p100,1929,0.6895,ZA
ZA,gptincj992,p0p100,1930,0.6897,ZA
ZA,gptincj992,p0p100,1931,0.6878000000000001,ZA
ZA,gptincj992,p0p100,1932,0.6849000000000001,ZA
ZA,gptincj992,p0p100,1933,0.6827000000000001,ZA
ZA,gptincj992,p0p100,1934,0.679,ZA
ZA,gptincj992,p0p100,1935,0.678,ZA
ZA,gptincj992,p0p100,1936,0.6761,ZA
